"Tempo","Estação","LAT","LONG","Movimentação","Original_473","Original_269","Zero","Maçã-Verde","Tangerina","Citrus","Açaí-Guaraná","Pêssego","TARGET"
2018-12-13,Pinheiros,-23.5664,-46.703,76461,86,58,26,39,21,15,41,18,NORMAL
2019-10-26,Pinheiros,-23.5664,-46.703,79982,86,26,21,7,38,5,12,24,REABASTECER
2019-11-4,Pinheiros,-23.5664,-46.703,76869,14,44,25,29,43,23,25,41,NORMAL
2019-11-5,Pinheiros,-23.5664,-46.703,77295,3,37,20,28,38,21,22,38,REABASTECER
2019-1-8,Pinheiros,-23.5664,-46.703,77065,10,29,58,12,11,43,33,34,NORMAL
2019-11-17,Pinheiros,-23.5664,-46.703,79722,76,24,1,35,23,26,23,38,REABASTECER
2019-11-20,Pinheiros,-23.5664,-46.703,78322,45,14,52,28,12,17,8,28,NORMAL
2019-11-23,Pinheiros,-23.5664,-46.703,76911,15,55,25,17,43,11,38,10,NORMAL
2019-11-24,Pinheiros,-23.5664,-46.703,76279,7,52,17,15,37,6,33,6,REABASTECER
2019-12-24,Faria Lima,-23.5675,-46.6929,52934,86,56,65,40,13,41,35,29,NORMAL
2019-12-13,Pinheiros,-23.5664,-46.703,79471,78,9,12,11,43,18,38,12,REABASTECER
2019-2-15,Pinheiros,-23.5664,-46.703,76024,76,11,65,12,28,17,16,11,NORMAL
2018-1-11,Pinheiros,-23.5664,-46.703,78611,74,14,52,15,7,18,38,11,NORMAL
2019-12-26,Pinheiros,-23.5664,-46.703,77892,30,65,39,10,34,34,26,33,NORMAL
2019-12-27,Pinheiros,-23.5664,-46.703,78985,23,57,33,6,32,32,24,28,REABASTECER
2019-2-20,Pinheiros,-23.5664,-46.703,77292,30,48,33,41,2,43,39,34,REABASTECER
2018-1-18,Pinheiros,-23.5664,-46.703,77669,86,38,12,39,25,43,9,31,NORMAL
2018-1-24,Pinheiros,-23.5664,-46.703,79107,20,53,38,12,43,30,27,8,NORMAL
2018-1-8,Butantã,-23.5844,-46.7252,64712,5,14,10,28,12,34,12,17,NORMAL
2018-1-29,Pinheiros,-23.5664,-46.703,76922,53,21,65,39,21,17,7,33,NORMAL
2018-1-30,Pinheiros,-23.5664,-46.703,77606,44,14,60,37,15,13,5,30,REABASTECER
2018-1-21,Butantã,-23.5844,-46.7252,65270,49,65,55,29,43,28,12,9,NORMAL
2019-3-19,Pinheiros,-23.5664,-46.703,79532,14,3,34,26,6,30,13,15,REABASTECER
2018-2-21,Pinheiros,-23.5664,-46.703,77186,10,11,60,21,20,26,6,35,REABASTECER
2018-2-24,Pinheiros,-23.5664,-46.703,76578,68,63,35,9,5,14,34,19,REABASTECER
2018-2-9,Butantã,-23.5844,-46.7252,66133,58,35,65,14,43,35,32,16,NORMAL
2019-4-10,Pinheiros,-23.5664,-46.703,76054,79,37,7,37,7,43,15,24,REABASTECER
2018-3-9,Pinheiros,-23.5664,-46.703,76466,9,42,55,39,33,15,18,43,REABASTECER
2018-2-29,Butantã,-23.5844,-46.7252,67790,32,47,65,5,43,2,22,23,REABASTECER
2018-3-16,Pinheiros,-23.5664,-46.703,76682,25,63,3,27,3,38,32,13,REABASTECER
2019-4-28,Pinheiros,-23.5664,-46.703,79279,65,56,6,32,26,35,37,31,NORMAL
2018-3-9,Butantã,-23.5844,-46.7252,67911,17,63,56,22,6,7,20,26,NORMAL
2018-4-1,Butantã,-23.5844,-46.7252,67445,73,30,22,42,37,38,27,14,NORMAL
2019-5-23,Pinheiros,-23.5664,-46.703,79189,74,53,26,43,18,12,19,10,NORMAL
2018-4-17,Pinheiros,-23.5664,-46.703,77324,73,16,46,29,6,33,33,21,REABASTECER
2018-4-19,Pinheiros,-23.5664,-46.703,77330,54,65,35,24,39,29,22,17,NORMAL
2018-4-26,Pinheiros,-23.5664,-46.703,76468,76,28,53,43,9,16,38,31,NORMAL
2018-4-19,Butantã,-23.5844,-46.7252,67574,77,63,35,43,8,28,40,29,NORMAL
2018-5-6,Pinheiros,-23.5664,-46.703,78347,52,28,51,16,11,32,43,38,NORMAL
2019-6-15,Pinheiros,-23.5664,-46.703,79301,27,65,65,27,17,13,7,9,NORMAL
2018-4-29,Butantã,-23.5844,-46.7252,64282,53,65,19,41,6,43,1,37,REABASTECER
2019-6-26,Pinheiros,-23.5664,-46.703,78484,3,3,59,40,10,17,15,17,NORMAL
2018-5-12,Butantã,-23.5844,-46.7252,66917,16,45,48,43,39,10,37,29,NORMAL
2019-7-5,Pinheiros,-23.5664,-46.703,76424,86,65,60,9,13,16,20,20,NORMAL
2018-5-16,Butantã,-23.5844,-46.7252,65275,67,24,15,26,20,37,23,14,NORMAL
2018-5-21,Butantã,-23.5844,-46.7252,64343,19,62,51,13,43,20,43,35,NORMAL
2018-5-23,Butantã,-23.5844,-46.7252,64383,86,48,37,5,34,15,35,29,NORMAL
2019-7-21,Pinheiros,-23.5664,-46.703,78668,15,31,15,27,31,10,38,43,NORMAL
2018-6-19,Pinheiros,-23.5664,-46.703,77168,86,25,28,4,3,36,8,37,REABASTECER
2018-6-8,Butantã,-23.5844,-46.7252,67062,27,13,61,4,20,5,15,9,NORMAL
2018-6-27,Pinheiros,-23.5664,-46.703,76279,11,31,37,20,20,13,20,43,REABASTECER
2019-8-6,Pinheiros,-23.5664,-46.703,78295,58,8,47,20,20,4,28,29,NORMAL
2018-6-30,Butantã,-23.5844,-46.7252,65354,74,7,42,19,19,18,5,43,REABASTECER
2019-8-29,Pinheiros,-23.5664,-46.703,78594,7,55,12,36,9,43,24,19,NORMAL
2018-7-25,Pinheiros,-23.5664,-46.703,78780,79,11,65,9,4,14,43,19,REABASTECER
2018-8-3,Pinheiros,-23.5664,-46.703,77589,73,28,12,25,11,24,3,25,NORMAL
2019-9-15,Pinheiros,-23.5664,-46.703,79390,41,14,38,22,29,35,8,6,NORMAL
2018-7-29,Butantã,-23.5844,-46.7252,67488,62,25,55,43,28,16,29,18,NORMAL
2018-8-20,Pinheiros,-23.5664,-46.703,76434,86,49,19,21,34,19,27,43,NORMAL
2018-8-9,Butantã,-23.5844,-46.7252,66292,57,49,39,7,35,24,40,17,NORMAL
2018-8-21,Pinheiros,-23.5664,-46.703,76395,76,42,12,16,28,16,23,37,NORMAL
2019-10-12,Pinheiros,-23.5664,-46.703,76882,45,55,43,12,2,5,28,30,NORMAL
2018-8-29,Butantã,-23.5844,-46.7252,64368,62,65,54,32,38,5,1,28,REABASTECER
2018-9-16,Pinheiros,-23.5664,-46.703,79794,79,12,52,20,13,19,14,26,NORMAL
2018-9-25,Pinheiros,-23.5664,-46.703,78973,86,16,61,38,21,29,25,27,NORMAL
2019-11-14,Pinheiros,-23.5664,-46.703,77419,13,43,25,43,31,31,35,5,REABASTECER
2018-10-9,Pinheiros,-23.5664,-46.703,77062,26,51,32,32,20,20,20,29,NORMAL
2019-11-19,Pinheiros,-23.5664,-46.703,76417,56,18,59,28,14,21,13,30,NORMAL
2019-11-24,Pinheiros,-23.5664,-46.703,76279,7,52,17,15,37,6,33,6,REABASTECER
2018-10-5,Butantã,-23.5844,-46.7252,64009,41,65,9,9,28,31,19,24,NORMAL
2019-12-1,Pinheiros,-23.5664,-46.703,76236,30,10,37,36,12,20,5,22,REABASTECER
2018-10-17,Butantã,-23.5844,-46.7252,67218,9,57,48,13,23,28,17,24,NORMAL
2018-11-1,Pinheiros,-23.5664,-46.703,77962,63,44,5,10,13,32,25,22,REABASTECER
2019-12-12,Pinheiros,-23.5664,-46.703,77537,86,12,20,13,6,23,43,18,REABASTECER
2019-12-19,Pinheiros,-23.5664,-46.703,76619,20,36,32,35,16,7,11,23,NORMAL
2019-12-25,Pinheiros,-23.5664,-46.703,76737,42,5,49,11,36,36,32,39,NORMAL
2019-12-29,Pinheiros,-23.5664,-46.703,78603,2,44,20,39,23,24,19,22,NORMAL
2018-11-29,Pinheiros,-23.5664,-46.703,77930,56,65,57,43,34,8,4,34,NORMAL
2018-12-2,Pinheiros,-23.5664,-46.703,78191,26,48,36,32,20,39,36,22,NORMAL
2018-11-26,Butantã,-23.5844,-46.7252,65422,66,50,32,43,39,36,35,15,NORMAL
2018-1-16,Butantã,-23.5844,-46.7252,64455,9,37,22,38,25,43,27,25,REABASTECER
2018-12-2,Butantã,-23.5844,-46.7252,66446,9,10,65,15,20,20,8,31,REABASTECER
2018-12-14,Pinheiros,-23.5664,-46.703,78048,74,51,16,37,15,15,38,12,NORMAL
2018-12-12,Butantã,-23.5844,-46.7252,66978,86,31,61,21,18,25,7,27,NORMAL
2018-12-13,Butantã,-23.5844,-46.7252,67927,78,26,54,21,12,21,1,21,NORMAL
2019-1-18,Pinheiros,-23.5664,-46.703,77652,77,38,65,28,14,12,38,37,NORMAL
2019-1-21,Pinheiros,-23.5664,-46.703,76365,47,20,38,14,43,9,25,24,NORMAL
2019-1-30,Butantã,-23.5844,-46.7252,66213,40,22,48,9,37,13,5,41,NORMAL
2019-2-8,Pinheiros,-23.5664,-46.703,76833,57,48,38,29,13,33,43,40,NORMAL
2019-2-6,Butantã,-23.5844,-46.7252,67221,65,47,9,31,10,43,24,12,NORMAL
2019-2-14,Butantã,-23.5844,-46.7252,65266,78,0,28,43,19,19,43,19,REABASTECER
2018-4-10,Butantã,-23.5844,-46.7252,64325,74,51,30,18,43,3,32,19,NORMAL
2018-4-12,Butantã,-23.5844,-46.7252,67452,54,39,11,13,36,43,26,13,NORMAL
2018-4-21,Butantã,-23.5844,-46.7252,65675,53,47,20,33,43,24,34,24,NORMAL
2019-3-4,Butantã,-23.5844,-46.7252,67959,62,16,35,28,19,41,12,28,NORMAL
2019-3-27,Pinheiros,-23.5664,-46.703,78793,30,32,36,37,14,43,23,28,NORMAL
2019-3-28,Pinheiros,-23.5664,-46.703,78581,21,29,27,37,12,37,17,25,NORMAL
2019-3-23,Butantã,-23.5844,-46.7252,67985,69,29,23,14,27,32,22,40,NORMAL
2019-4-4,Pinheiros,-23.5664,-46.703,77363,57,65,53,15,30,13,35,9,NORMAL
2018-5-20,Butantã,-23.5844,-46.7252,64142,28,65,60,17,2,25,6,40,REABASTECER
2019-4-2,Butantã,-23.5844,-46.7252,66315,70,41,19,29,34,7,29,43,NORMAL
2019-4-9,Pinheiros,-23.5664,-46.703,78399,86,45,11,42,11,6,20,30,NORMAL
2018-5-27,Butantã,-23.5844,-46.7252,67603,45,15,5,39,19,43,19,13,NORMAL
2019-4-16,Butantã,-23.5844,-46.7252,64329,14,34,65,34,18,14,12,33,NORMAL
2018-6-7,Butantã,-23.5844,-46.7252,67535,35,18,65,10,25,7,18,13,NORMAL
2018-6-10,Butantã,-23.5844,-46.7252,67085,8,65,44,40,11,39,6,43,REABASTECER
2019-4-22,Butantã,-23.5844,-46.7252,64632,49,58,22,18,37,41,26,14,NORMAL
2019-5-3,Butantã,-23.5844,-46.7252,67790,27,54,13,25,36,12,21,12,NORMAL
2019-5-8,Pinheiros,-23.5664,-46.703,76116,46,65,65,43,33,39,37,27,NORMAL
2018-6-24,Butantã,-23.5844,-46.7252,66021,47,44,11,30,4,35,28,28,NORMAL
2018-6-26,Butantã,-23.5844,-46.7252,67404,25,31,65,26,40,31,20,17,NORMAL
2018-7-2,Butantã,-23.5844,-46.7252,67639,50,58,31,12,14,11,38,35,NORMAL
2019-5-20,Butantã,-23.5844,-46.7252,67188,41,6,4,20,24,14,34,26,REABASTECER
2019-6-4,Pinheiros,-23.5664,-46.703,78724,45,48,16,16,21,14,17,11,NORMAL
2018-7-21,Butantã,-23.5844,-46.7252,67023,37,9,46,31,21,2,13,8,REABASTECER
2018-7-23,Butantã,-23.5844,-46.7252,66696,20,55,32,27,13,39,7,43,NORMAL
2019-6-24,Pinheiros,-23.5664,-46.703,78949,23,21,8,42,18,22,22,22,NORMAL
2019-6-21,Butantã,-23.5844,-46.7252,64599,86,7,61,14,25,43,9,24,REABASTECER
2019-6-27,Butantã,-23.5844,-46.7252,65927,27,23,21,43,38,31,25,43,NORMAL
2018-8-17,Butantã,-23.5844,-46.7252,67005,69,2,56,31,4,42,14,33,NORMAL
2019-7-12,Pinheiros,-23.5664,-46.703,78258,13,24,15,23,25,31,40,33,NORMAL
2019-7-12,Butantã,-23.5844,-46.7252,65826,55,5,42,41,15,32,5,33,NORMAL
2019-7-16,Butantã,-23.5844,-46.7252,65862,19,46,14,24,3,14,31,13,NORMAL
2018-9-8,Butantã,-23.5844,-46.7252,65068,55,19,65,10,3,21,5,38,NORMAL
2018-9-15,Butantã,-23.5844,-46.7252,65481,66,44,15,31,22,43,15,8,NORMAL
2019-8-3,Pinheiros,-23.5664,-46.703,77628,86,20,65,36,31,11,37,43,NORMAL
2019-8-3,Butantã,-23.5844,-46.7252,65119,20,20,10,11,16,40,8,31,NORMAL
2019-8-9,Butantã,-23.5844,-46.7252,66132,49,50,40,33,33,19,23,5,REABASTECER
2019-9-1,Butantã,-23.5844,-46.7252,64318,8,53,26,24,28,32,22,5,NORMAL
2019-9-8,Butantã,-23.5844,-46.7252,67161,18,23,35,6,38,10,38,20,NORMAL
2019-10-2,Butantã,-23.5844,-46.7252,65531,42,65,10,27,11,11,27,4,REABASTECER
2019-10-5,Butantã,-23.5844,-46.7252,67327,13,47,56,23,43,42,17,39,NORMAL
2019-10-11,Pinheiros,-23.5664,-46.703,76787,52,58,53,18,7,7,32,34,NORMAL
2018-11-29,Butantã,-23.5844,-46.7252,67458,43,38,15,31,28,26,21,43,NORMAL
2019-10-23,Butantã,-23.5844,-46.7252,66779,18,16,58,9,14,26,32,12,NORMAL
2019-11-15,Pinheiros,-23.5664,-46.703,76742,3,40,20,42,28,30,32,43,REABASTECER
2019-11-29,Butantã,-23.5844,-46.7252,65475,18,65,8,43,6,36,5,23,REABASTECER
2019-1-17,Butantã,-23.5844,-46.7252,64729,86,34,9,39,43,8,3,4,REABASTECER
2019-12-3,Pinheiros,-23.5664,-46.703,76663,6,65,21,34,5,12,37,12,REABASTECER
2019-12-12,Butantã,-23.5844,-46.7252,66771,65,58,54,39,40,40,43,9,NORMAL
2019-2-4,Butantã,-23.5844,-46.7252,65134,86,61,23,37,17,8,32,23,NORMAL
2019-12-20,Butantã,-23.5844,-46.7252,65961,76,4,3,14,8,31,4,18,NORMAL
2019-12-18,Pinheiros,-23.5664,-46.703,79178,28,42,41,38,19,9,15,29,NORMAL
2019-12-22,Butantã,-23.5844,-46.7252,65280,55,60,58,9,43,20,38,9,NORMAL
2019-2-16,Butantã,-23.5844,-46.7252,67527,62,62,14,37,11,13,32,10,NORMAL
2019-2-17,Butantã,-23.5844,-46.7252,65858,53,53,4,32,5,13,30,8,REABASTECER
2018-1-3,Butantã,-23.5844,-46.7252,67683,66,53,47,41,34,41,36,38,NORMAL
2019-2-23,Butantã,-23.5844,-46.7252,67308,86,14,34,13,18,31,11,30,NORMAL
2018-1-18,Fradique Coutinho,-23.5661,-46.6841,36034,11,23,6,38,15,20,13,20,REABASTECER
2019-3-8,Butantã,-23.5844,-46.7252,65507,30,63,4,14,43,31,38,9,REABASTECER
2018-2-1,Butantã,-23.5844,-46.7252,65009,37,65,45,36,43,29,20,9,NORMAL
2019-3-23,Butantã,-23.5844,-46.7252,67985,69,29,23,14,27,32,22,40,NORMAL
2018-2-9,Fradique Coutinho,-23.5661,-46.6841,34889,63,21,60,43,20,31,16,31,NORMAL
2018-2-13,Fradique Coutinho,-23.5661,-46.6841,34824,24,65,34,34,6,12,41,14,NORMAL
2019-3-30,Butantã,-23.5844,-46.7252,64068,86,53,34,33,39,16,39,8,NORMAL
2019-4-2,Butantã,-23.5844,-46.7252,66315,70,41,19,29,34,7,29,43,NORMAL
2019-4-11,Butantã,-23.5844,-46.7252,66499,66,55,32,2,41,25,34,8,NORMAL
2018-3-3,Butantã,-23.5844,-46.7252,65321,74,30,36,39,26,27,5,9,NORMAL
2019-4-27,Butantã,-23.5844,-46.7252,64240,86,28,57,43,18,24,6,40,REABASTECER
2018-3-14,Fradique Coutinho,-23.5661,-46.6841,34614,67,52,3,10,5,6,43,17,REABASTECER
2018-3-12,Butantã,-23.5844,-46.7252,65643,74,34,34,13,31,43,9,13,NORMAL
2018-3-14,Butantã,-23.5844,-46.7252,65953,57,20,17,4,22,38,43,2,REABASTECER
2018-3-20,Fradique Coutinho,-23.5661,-46.6841,35096,10,22,41,29,20,31,18,36,NORMAL
2019-5-8,Butantã,-23.5844,-46.7252,64235,66,15,36,8,22,43,43,36,NORMAL
2019-5-10,Butantã,-23.5844,-46.7252,65267,52,65,26,43,12,39,34,30,NORMAL
2018-4-1,Fradique Coutinho,-23.5661,-46.6841,33496,62,25,34,40,18,34,22,27,NORMAL
2018-4-9,Fradique Coutinho,-23.5661,-46.6841,33605,65,31,39,23,28,5,39,43,NORMAL
2018-4-16,Fradique Coutinho,-23.5661,-46.6841,36056,86,54,57,43,4,24,8,7,REABASTECER
2019-6-10,Butantã,-23.5844,-46.7252,64717,18,65,65,40,22,34,5,23,REABASTECER
2019-6-25,Butantã,-23.5844,-46.7252,65519,43,35,33,5,6,32,35,10,REABASTECER
2019-6-27,Butantã,-23.5844,-46.7252,65927,27,23,21,43,38,31,25,43,NORMAL
2018-5-12,Butantã,-23.5844,-46.7252,66917,16,45,48,43,39,10,37,29,NORMAL
2018-5-19,Fradique Coutinho,-23.5661,-46.6841,33843,32,31,10,10,34,42,32,43,NORMAL
2019-7-9,Butantã,-23.5844,-46.7252,67410,86,21,65,7,27,6,16,43,NORMAL
2019-7-10,Butantã,-23.5844,-46.7252,67037,75,16,58,2,22,43,14,40,REABASTECER
2019-7-11,Butantã,-23.5844,-46.7252,66031,68,11,50,43,19,38,9,35,NORMAL
2018-5-23,Butantã,-23.5844,-46.7252,64383,86,48,37,5,34,15,35,29,NORMAL
2019-7-20,Butantã,-23.5844,-46.7252,67887,63,29,55,8,30,41,14,37,NORMAL
2019-7-26,Butantã,-23.5844,-46.7252,65011,4,54,65,29,5,27,33,21,REABASTECER
2019-7-27,Butantã,-23.5844,-46.7252,65881,86,48,55,27,43,24,31,15,NORMAL
2018-6-13,Fradique Coutinho,-23.5661,-46.6841,36105,40,65,38,28,28,24,14,27,NORMAL
2018-6-14,Fradique Coutinho,-23.5661,-46.6841,36585,29,59,29,28,23,21,10,25,NORMAL
2018-6-15,Fradique Coutinho,-23.5661,-46.6841,35303,22,49,24,25,20,18,6,20,NORMAL
2019-8-7,Butantã,-23.5844,-46.7252,64164,69,65,53,37,43,27,35,12,NORMAL
2018-6-26,Fradique Coutinho,-23.5661,-46.6841,36117,14,51,23,38,20,23,43,18,NORMAL
2018-7-9,Fradique Coutinho,-23.5661,-46.6841,36595,65,34,4,41,11,25,33,43,REABASTECER
2018-7-1,Butantã,-23.5844,-46.7252,65466,62,65,36,13,17,15,43,37,NORMAL
2019-8-26,Butantã,-23.5844,-46.7252,65095,53,12,58,39,8,43,40,26,NORMAL
2019-8-30,Butantã,-23.5844,-46.7252,66320,17,56,34,25,34,34,24,8,NORMAL
2018-7-10,Butantã,-23.5844,-46.7252,67211,58,18,48,25,21,37,9,7,NORMAL
2019-9-17,Butantã,-23.5844,-46.7252,64498,14,22,39,33,37,19,1,25,NORMAL
2019-9-21,Butantã,-23.5844,-46.7252,67777,65,65,15,24,20,43,32,8,NORMAL
2018-8-9,Fradique Coutinho,-23.5661,-46.6841,34408,45,65,6,29,9,20,37,17,REABASTECER
2018-8-12,Fradique Coutinho,-23.5661,-46.6841,35114,12,47,53,23,37,12,25,3,REABASTECER
2018-8-6,Butantã,-23.5844,-46.7252,67916,86,60,65,14,5,35,8,30,REABASTECER
2018-8-18,Fradique Coutinho,-23.5661,-46.6841,35843,38,16,7,6,15,25,43,20,REABASTECER
2018-8-19,Fradique Coutinho,-23.5661,-46.6841,35352,26,8,65,43,13,20,37,18,REABASTECER
2018-8-22,Fradique Coutinho,-23.5661,-46.6841,35032,86,56,46,33,4,13,24,6,NORMAL
2018-8-16,Butantã,-23.5844,-46.7252,65648,79,10,60,33,7,43,16,37,NORMAL
2019-10-11,Butantã,-23.5844,-46.7252,66310,44,7,14,15,17,15,34,21,NORMAL
2018-9-1,Fradique Coutinho,-23.5661,-46.6841,36775,86,8,47,16,10,24,32,12,NORMAL
2018-9-5,Fradique Coutinho,-23.5661,-46.6841,33750,53,39,19,39,37,13,13,39,NORMAL
2018-9-4,Butantã,-23.5844,-46.7252,65335,9,39,21,19,23,36,25,13,NORMAL
2018-9-15,Butantã,-23.5844,-46.7252,65481,66,44,15,31,22,43,15,8,NORMAL
2018-9-29,Fradique Coutinho,-23.5661,-46.6841,33251,76,29,58,7,26,33,43,34,NORMAL
2019-11-15,Butantã,-23.5844,-46.7252,67867,65,15,41,43,12,35,16,43,NORMAL
2018-10-2,Fradique Coutinho,-23.5661,-46.6841,33092,44,15,34,43,10,24,34,26,NORMAL
2018-9-24,Butantã,-23.5844,-46.7252,67859,65,65,26,40,26,14,21,17,NORMAL
2018-10-9,Fradique Coutinho,-23.5661,-46.6841,33237,66,41,55,23,20,43,11,43,NORMAL
2018-10-12,Fradique Coutinho,-23.5661,-46.6841,36639,42,24,30,17,5,29,43,30,REABASTECER
2018-10-17,Fradique Coutinho,-23.5661,-46.6841,34323,73,65,57,43,28,7,20,12,NORMAL
2019-12-7,Butantã,-23.5844,-46.7252,65668,27,24,20,14,17,8,19,31,NORMAL
2019-12-16,Butantã,-23.5844,-46.7252,65630,29,28,33,25,25,35,23,33,NORMAL
2019-12-19,Butantã,-23.5844,-46.7252,67585,86,10,10,19,14,32,7,21,NORMAL
2018-1-2,Fradique Coutinho,-23.5661,-46.6841,35912,79,62,60,41,37,38,41,38,NORMAL
2018-1-7,Fradique Coutinho,-23.5661,-46.6841,34865,35,24,23,30,16,21,21,23,NORMAL
2018-11-25,Fradique Coutinho,-23.5661,-46.6841,36574,55,36,31,7,8,38,37,32,NORMAL
2018-11-26,Fradique Coutinho,-23.5661,-46.6841,35952,44,27,25,3,2,35,32,27,NORMAL
2018-11-16,Butantã,-23.5844,-46.7252,67480,73,52,44,43,43,20,31,9,NORMAL
2018-1-13,Fradique Coutinho,-23.5661,-46.6841,36826,66,55,45,11,35,43,35,43,NORMAL
2018-12-25,Fradique Coutinho,-23.5661,-46.6841,35224,86,27,30,19,29,13,5,33,REABASTECER
2019-1-5,Fradique Coutinho,-23.5661,-46.6841,34910,74,42,27,26,38,18,9,38,NORMAL
2018-12-23,Butantã,-23.5844,-46.7252,64224,67,29,47,27,14,32,3,20,NORMAL
2019-1-19,Fradique Coutinho,-23.5661,-46.6841,34447,6,26,58,31,25,14,35,20,NORMAL
2019-1-26,Fradique Coutinho,-23.5661,-46.6841,35603,26,51,10,43,43,43,11,33,NORMAL
2019-1-24,Butantã,-23.5844,-46.7252,66214,10,65,23,18,17,31,20,21,REABASTECER
2018-4-14,Fradique Coutinho,-23.5661,-46.6841,34448,18,65,6,10,15,27,18,19,NORMAL
2019-3-4,Fradique Coutinho,-23.5661,-46.6841,33540,78,23,65,8,15,10,27,14,NORMAL
2019-2-21,Butantã,-23.5844,-46.7252,65904,15,28,46,21,25,40,17,37,NORMAL
2018-4-24,Fradique Coutinho,-23.5661,-46.6841,35971,3,65,65,23,14,3,18,18,REABASTECER
2019-3-4,Butantã,-23.5844,-46.7252,67959,62,16,35,28,19,41,12,28,NORMAL
2019-3-29,Fradique Coutinho,-23.5661,-46.6841,36716,73,65,32,14,10,43,2,14,NORMAL
2018-5-15,Fradique Coutinho,-23.5661,-46.6841,33545,71,62,37,33,5,9,5,16,REABASTECER
2019-3-18,Butantã,-23.5844,-46.7252,65936,26,65,65,31,7,40,38,16,NORMAL
2019-4-5,Fradique Coutinho,-23.5661,-46.6841,33519,20,42,60,43,28,28,19,35,NORMAL
2018-5-20,Fradique Coutinho,-23.5661,-46.6841,35605,19,24,1,9,31,40,26,38,NORMAL
2019-3-23,Butantã,-23.5844,-46.7252,67985,69,29,23,14,27,32,22,40,NORMAL
2018-5-27,Fradique Coutinho,-23.5661,-46.6841,36618,37,38,21,28,4,14,37,10,REABASTECER
2019-4-15,Fradique Coutinho,-23.5661,-46.6841,35503,8,51,65,24,37,37,24,33,NORMAL
2019-3-30,Butantã,-23.5844,-46.7252,64068,86,53,34,33,39,16,39,8,NORMAL
2019-4-16,Fradique Coutinho,-23.5661,-46.6841,36158,86,42,59,21,31,36,22,28,NORMAL
2019-4-11,Butantã,-23.5844,-46.7252,66499,66,55,32,2,41,25,34,8,NORMAL
2019-4-17,Butantã,-23.5844,-46.7252,66074,4,24,61,32,15,11,8,31,NORMAL
2018-6-17,Fradique Coutinho,-23.5661,-46.6841,34928,2,39,13,21,10,14,40,8,REABASTECER
2018-6-18,Fradique Coutinho,-23.5661,-46.6841,33160,86,33,3,19,5,9,34,2,REABASTECER
2018-6-21,Fradique Coutinho,-23.5661,-46.6841,36035,63,12,57,9,39,39,22,37,NORMAL
2018-6-29,Fradique Coutinho,-23.5661,-46.6841,35609,76,32,0,32,9,15,29,43,REABASTECER
2018-7-3,Fradique Coutinho,-23.5661,-46.6841,35994,32,65,40,17,35,40,14,25,NORMAL
2018-7-8,Fradique Coutinho,-23.5661,-46.6841,34826,73,37,11,43,13,25,38,6,NORMAL
2019-5-21,Butantã,-23.5844,-46.7252,67929,34,65,65,17,22,12,32,22,NORMAL
2018-7-22,Fradique Coutinho,-23.5661,-46.6841,35507,25,32,52,6,43,33,19,36,NORMAL
2019-5-23,Butantã,-23.5844,-46.7252,67205,12,54,52,15,11,7,24,11,NORMAL
2019-6-16,Fradique Coutinho,-23.5661,-46.6841,34262,19,43,55,2,41,43,43,12,REABASTECER
2019-6-11,Butantã,-23.5844,-46.7252,66263,7,62,58,35,19,34,43,20,REABASTECER
2019-6-13,Butantã,-23.5844,-46.7252,67674,76,52,42,30,12,28,37,14,NORMAL
2018-8-14,Fradique Coutinho,-23.5661,-46.6841,36797,76,36,39,12,28,43,15,37,NORMAL
2018-8-17,Fradique Coutinho,-23.5661,-46.6841,35604,48,22,16,7,18,31,5,24,REABASTECER
2018-8-19,Fradique Coutinho,-23.5661,-46.6841,35352,26,8,65,43,13,20,37,18,REABASTECER
2018-8-20,Fradique Coutinho,-23.5661,-46.6841,34257,15,65,61,37,10,18,32,16,NORMAL
2019-4-1,Campo Belo,-23.6188,-46.6823,24501,30,21,3,8,43,37,26,22,REABASTECER
2018-4-4,Campo Belo,-23.6188,-46.6823,26195,34,32,20,27,27,38,43,26,NORMAL
2018-9-25,Brooklin,-23.6263,-46.6878,26322,45,58,16,38,35,37,3,24,REABASTECER
2019-4-19,Campo Belo,-23.6188,-46.6823,24429,16,34,18,38,12,33,41,43,NORMAL
2018-10-9,Brooklin,-23.6263,-46.6878,26889,75,38,50,35,19,27,38,12,NORMAL
2019-4-27,Campo Belo,-23.6188,-46.6823,24863,18,46,36,15,28,5,11,9,REABASTECER
2019-5-8,Campo Belo,-23.6188,-46.6823,26628,86,51,26,28,27,12,11,11,NORMAL
2018-10-26,Brooklin,-23.6263,-46.6878,29308,86,57,57,13,36,21,11,18,NORMAL
2018-5-11,Campo Belo,-23.6188,-46.6823,25780,8,55,6,35,11,10,26,7,REABASTECER
2018-11-1,Brooklin,-23.6263,-46.6878,28380,43,26,15,38,13,43,36,40,NORMAL
2018-5-17,Campo Belo,-23.6188,-46.6823,23558,43,19,33,14,31,39,4,22,REABASTECER
2018-5-22,Campo Belo,-23.6188,-46.6823,25262,86,53,4,43,6,24,30,4,REABASTECER
2018-11-24,Brooklin,-23.6263,-46.6878,27993,86,12,39,26,13,12,31,25,NORMAL
2018-6-11,Campo Belo,-23.6188,-46.6823,26995,74,65,6,36,17,3,37,15,NORMAL
2018-11-27,Brooklin,-23.6263,-46.6878,27716,60,58,23,15,43,3,21,9,REABASTECER
